Product Name,Brand,Price (Ksh),Discount (%),Reviews,Rating,Popularity Score
No name,Unknown,KSh 590,41%,0,0.0,1.0
No name,Unknown,KSh 330,49%,0,0.0,1.0
No name,Unknown,KSh 296,60%,0,0.0,1.0
No name,Unknown,KSh 498,39%,0,0.0,1.0
No name,Unknown,KSh 687,31%,0,0.0,1.0
No name,Unknown,KSh 750,25%,0,0.0,1.0
No name,Unknown,"KSh 1,379",0%,0,0.0,1.0
No name,Unknown,KSh 777,51%,0,0.0,1.0
No name,Unknown,KSh 599,9%,0,0.0,1.0
No name,Unknown,KSh 651,35%,0,0.0,1.0
No name,Unknown,KSh 699,53%,0,0.0,1.0
No name,Unknown,KSh 860,14%,0,0.0,1.0
No name,Unknown,"KSh 1,040",0%,0,0.0,1.0
No name,Unknown,KSh 599 - KSh 630,43%,0,0.0,1.0
No name,Unknown,"KSh 18,999",37%,0,0.0,1.0
No name,Unknown,,0%,0,0.0,1.0
No name,Unknown,,0%,0,0.0,1.0
No name,Unknown,,0%,0,0.0,1.0
No name,Unknown,,0%,0,0.0,1.0
No name,Unknown,,0%,0,0.0,1.0
No name,Unknown,,0%,0,0.0,1.0
No name,Unknown,KSh 226,47%,0,0.0,1.0
No name,Unknown,KSh 530,47%,0,0.0,1.0
No name,Unknown,KSh 422,49%,0,0.0,1.0
No name,Unknown,"KSh 24,500",18%,0,0.0,1.0
No name,Unknown,"KSh 4,499",30%,0,0.0,1.0
No name,Unknown,KSh 694,69%,0,0.0,1.0
No name,Unknown,KSh 390,51%,0,0.0,1.0
No name,Unknown,"KSh 4,519 - KSh 10,337",21%,0,0.0,1.0
No name,Unknown,"KSh 3,850",45%,0,0.0,1.0
No name,Unknown,KSh 903,46%,0,0.0,1.0
No name,Unknown,KSh 670 - KSh 724,44%,0,0.0,1.0
No name,Unknown,"KSh 11,799",20%,0,0.0,1.0
No name,Unknown,KSh 499,17%,0,0.0,1.0
No name,Unknown,KSh 690,43%,0,0.0,1.0
No name,Unknown,"KSh 1,300",28%,0,0.0,1.0
No name,Unknown,"KSh 1,399",44%,0,0.0,1.0
No name,Unknown,KSh 525,5%,0,0.0,1.0
No name,Unknown,"KSh 12,690",47%,0,0.0,1.0
No name,Unknown,"KSh 11,500",19%,0,0.0,1.0
No name,Unknown,"KSh 12,499",26%,0,0.0,1.0
No name,Unknown,KSh 999,41%,0,0.0,1.0
No name,Unknown,"KSh 5,030",41%,0,0.0,1.0
No name,Unknown,"KSh 9,116",39%,0,0.0,1.0
No name,Unknown,"KSh 16,999",43%,0,0.0,1.0
No name,Unknown,KSh 903,46%,0,0.0,1.0
No name,Unknown,"KSh 12,055",24%,0,0.0,1.0
No name,Unknown,"KSh 3,899",37%,0,0.0,1.0
No name,Unknown,"KSh 8,799",37%,0,0.0,1.0
No name,Unknown,"KSh 12,522",60%,0,0.0,1.0
No name,Unknown,"KSh 16,436",54%,0,0.0,1.0
No name,Unknown,"KSh 11,880",52%,0,0.0,1.0
No name,Unknown,"KSh 9,350",7%,0,0.0,1.0
No name,Unknown,"KSh 12,055",24%,0,0.0,1.0
No name,Unknown,KSh 960,36%,0,0.0,1.0
No name,Unknown,"KSh 16,550",53%,0,0.0,1.0
No name,Unknown,"KSh 15,248",27%,0,0.0,1.0
No name,Unknown,"KSh 11,799",20%,0,0.0,1.0
No name,Unknown,"KSh 9,999",57%,0,0.0,1.0
No name,Unknown,"KSh 1,399",48%,0,0.0,1.0
No name,Unknown,"KSh 7,910",28%,0,0.0,1.0
No name,Unknown,"KSh 11,880",52%,0,0.0,1.0
No name,Unknown,"KSh 17,799",41%,0,0.0,1.0
No name,Unknown,"KSh 1,799",28%,0,0.0,1.0
No name,Unknown,KSh 607,53%,0,0.0,1.0
No name,Unknown,KSh 366,58%,0,0.0,1.0
No name,Unknown,KSh 636,47%,0,0.0,1.0
No name,Unknown,KSh 260,49%,0,0.0,1.0
No name,Unknown,KSh 330,72%,0,0.0,1.0
No name,Unknown,KSh 598,68%,0,0.0,1.0
No name,Unknown,KSh 365,52%,0,0.0,1.0
No name,Unknown,KSh 451,71%,0,0.0,1.0
No name,Unknown,KSh 367,56%,0,0.0,1.0
No name,Unknown,KSh 247,43%,0,0.0,1.0
No name,Unknown,KSh 413,48%,0,0.0,1.0
No name,Unknown,KSh 322,83%,0,0.0,1.0
No name,Unknown,KSh 312,47%,0,0.0,1.0
No name,Unknown,KSh 312,48%,0,0.0,1.0
No name,Unknown,"KSh 15,999",49%,0,0.0,1.0
No name,Unknown,"KSh 10,220",24%,0,0.0,1.0
No name,Unknown,"KSh 19,895",23%,0,0.0,1.0
No name,Unknown,"KSh 17,473",26%,0,0.0,1.0
No name,Unknown,"KSh 19,795",24%,0,0.0,1.0
No name,Unknown,"KSh 12,695",31%,0,0.0,1.0
No name,Unknown,"KSh 8,324",56%,0,0.0,1.0
No name,Unknown,"KSh 12,350",49%,0,0.0,1.0
No name,Unknown,"KSh 12,690",47%,0,0.0,1.0
No name,Unknown,"KSh 16,900",41%,0,0.0,1.0
No name,Unknown,"KSh 16,499",53%,0,0.0,1.0
No name,Unknown,"KSh 11,895",28%,0,0.0,1.0
No name,Unknown,"KSh 11,999",31%,0,0.0,1.0
No name,Unknown,"KSh 12,250",53%,0,0.0,1.0
No name,Unknown,"KSh 12,299",25%,0,0.0,1.0
No name,Unknown,"KSh 2,499",34%,0,0.0,1.0
No name,Unknown,"KSh 4,127",54%,0,0.0,1.0
No name,Unknown,"KSh 3,899",37%,0,0.0,1.0
No name,Unknown,"KSh 2,499",34%,0,0.0,1.0
No name,Unknown,"KSh 5,099",49%,0,0.0,1.0
No name,Unknown,"KSh 1,136",38%,0,0.0,1.0
No name,Unknown,"KSh 4,045",33%,0,0.0,1.0
No name,Unknown,"KSh 12,999",52%,0,0.0,1.0
No name,Unknown,"KSh 4,045",38%,0,0.0,1.0
No name,Unknown,"KSh 4,045",38%,0,0.0,1.0
No name,Unknown,"KSh 5,281",20%,0,0.0,1.0
No name,Unknown,"KSh 4,045",33%,0,0.0,1.0
No name,Unknown,"KSh 2,495",38%,0,0.0,1.0
No name,Unknown,"KSh 4,127",54%,0,0.0,1.0
No name,Unknown,"KSh 1,195",46%,0,0.0,1.0
No name,Unknown,KSh 649,54%,0,0.0,1.0
No name,Unknown,KSh 480,52%,0,0.0,1.0
No name,Unknown,"KSh 16,999",43%,0,0.0,1.0
No name,Unknown,"KSh 1,399",44%,0,0.0,1.0
No name,Unknown,"KSh 2,499",52%,0,0.0,1.0
No name,Unknown,"KSh 1,399",42%,0,0.0,1.0
No name,Unknown,"KSh 5,499",39%,0,0.0,1.0
No name,Unknown,"KSh 1,903",44%,0,0.0,1.0
No name,Unknown,"KSh 25,499",42%,0,0.0,1.0
No name,Unknown,"KSh 1,699",29%,0,0.0,1.0
No name,Unknown,"KSh 1,399",44%,0,0.0,1.0
No name,Unknown,KSh 449,55%,0,0.0,1.0
No name,Unknown,"KSh 5,499",39%,0,0.0,1.0
No name,Unknown,KSh 939,48%,0,0.0,1.0
No name,Unknown,KSh 750,12%,0,0.0,1.0
No name,Unknown,KSh 268,80%,0,0.0,1.0
No name,Unknown,KSh 610,54%,0,0.0,1.0
No name,Unknown,KSh 540,28%,0,0.0,1.0
No name,Unknown,KSh 489,59%,0,0.0,1.0
No name,Unknown,KSh 257,68%,0,0.0,1.0
No name,Unknown,KSh 347,41%,0,0.0,1.0
No name,Unknown,KSh 894,33%,0,0.0,1.0
No name,Unknown,KSh 268,0%,0,0.0,1.0
No name,Unknown,KSh 659,34%,0,0.0,1.0
No name,Unknown,KSh 148,49%,0,0.0,1.0
No name,Unknown,KSh 201,85%,0,0.0,1.0
No name,Unknown,KSh 780,0%,0,0.0,1.0
No name,Unknown,KSh 489,44%,0,0.0,1.0
No name,Unknown,KSh 269,0%,0,0.0,1.0
No name,Unknown,KSh 188,44%,0,0.0,1.0
No name,Unknown,"KSh 23,999",64%,0,0.0,1.0
No name,Unknown,KSh 262,25%,0,0.0,1.0
No name,Unknown,"KSh 9,636",30%,0,0.0,1.0
No name,Unknown,KSh 301,40%,0,0.0,1.0
No name,Unknown,KSh 302,68%,0,0.0,1.0
No name,Unknown,KSh 643,27%,0,0.0,1.0
No name,Unknown,KSh 580,61%,0,0.0,1.0
No name,Unknown,KSh 431,51%,0,0.0,1.0
No name,Unknown,KSh 399,47%,0,0.0,1.0
No name,Unknown,"KSh 1,246",30%,0,0.0,1.0
No name,Unknown,"KSh 1,579 - KSh 1,899",54%,0,0.0,1.0
No name,Unknown,"KSh 2,199",45%,0,0.0,1.0
No name,Unknown,KSh 751,35%,0,0.0,1.0
No name,Unknown,KSh 409,18%,0,0.0,1.0
No name,Unknown,"KSh 1,169",53%,0,0.0,1.0
No name,Unknown,"KSh 1,129 - KSh 1,159",18%,0,0.0,1.0
No name,Unknown,"KSh 1,490",13%,0,0.0,1.0
No name,Unknown,KSh 789,47%,0,0.0,1.0
No name,Unknown,"KSh 1,449",1%,0,0.0,1.0
No name,Unknown,"KSh 1,599",47%,0,0.0,1.0
No name,Unknown,KSh 599,54%,0,0.0,1.0
No name,Unknown,KSh 550,0%,0,0.0,1.0
No name,Unknown,KSh 798,44%,0,0.0,1.0
No name,Unknown,KSh 262,25%,0,0.0,1.0
No name,Unknown,KSh 860,14%,0,0.0,1.0
No name,Unknown,"KSh 2,584",35%,0,0.0,1.0
No name,Unknown,"KSh 1,950",23%,0,0.0,1.0
No name,Unknown,"KSh 3,020",15%,0,0.0,1.0
No name,Unknown,"KSh 1,435",0%,0,0.0,1.0
No name,Unknown,"KSh 2,800",49%,0,0.0,1.0
No name,Unknown,"KSh 1,040",0%,0,0.0,1.0
No name,Unknown,"KSh 1,299",0%,0,0.0,1.0
No name,Unknown,"KSh 1,680",30%,0,0.0,1.0
No name,Unknown,KSh 523 - KSh 932,57%,0,0.0,1.0
No name,Unknown,KSh 496,31%,0,0.0,1.0
No name,Unknown,"KSh 3,500",36%,0,0.0,1.0
No name,Unknown,KSh 560,30%,0,0.0,1.0
No name,Unknown,KSh 649,19%,0,0.0,1.0
No name,Unknown,KSh 999,33%,0,0.0,1.0
No name,Unknown,"KSh 3,500",30%,0,0.0,1.0
No name,Unknown,KSh 900,44%,0,0.0,1.0
No name,Unknown,KSh 999,41%,0,0.0,1.0
No name,Unknown,KSh 300,42%,0,0.0,1.0
No name,Unknown,"KSh 1,296",46%,0,0.0,1.0
No name,Unknown,KSh 330,53%,0,0.0,1.0
No name,Unknown,KSh 201,71%,0,0.0,1.0
No name,Unknown,KSh 249,45%,0,0.0,1.0
No name,Unknown,KSh 335,61%,0,0.0,1.0
No name,Unknown,KSh 230 - KSh 240,0%,0,0.0,1.0
No name,Unknown,KSh 950,24%,0,0.0,1.0
No name,Unknown,KSh 369,39%,0,0.0,1.0
No name,Unknown,KSh 500 - KSh 510,28%,0,0.0,1.0
No name,Unknown,"KSh 1,700",11%,0,0.0,1.0
No name,Unknown,KSh 489,0%,0,0.0,1.0
No name,Unknown,KSh 674,36%,0,0.0,1.0
No name,Unknown,KSh 618,0%,0,0.0,1.0
No name,Unknown,KSh 999,50%,0,0.0,1.0
No name,Unknown,KSh 610,54%,0,0.0,1.0
No name,Unknown,KSh 280,64%,0,0.0,1.0
No name,Unknown,KSh 624 - KSh 670,37%,0,0.0,1.0
No name,Unknown,"KSh 1,999 - KSh 2,799",55%,0,0.0,1.0
No name,Unknown,KSh 529,34%,0,0.0,1.0
No name,Unknown,KSh 420,30%,0,0.0,1.0
No name,Unknown,"KSh 1,499 - KSh 1,699",40%,0,0.0,1.0
No name,Unknown,"KSh 999 - KSh 1,199",36%,0,0.0,1.0
No name,Unknown,KSh 549,39%,0,0.0,1.0
No name,Unknown,KSh 769,49%,0,0.0,1.0
No name,Unknown,KSh 780,25%,0,0.0,1.0
No name,Unknown,"KSh 1,040",50%,0,0.0,1.0
No name,Unknown,KSh 481,36%,0,0.0,1.0
No name,Unknown,KSh 503,49%,0,0.0,1.0
No name,Unknown,KSh 525,5%,0,0.0,1.0
No name,Unknown,KSh 257,68%,0,0.0,1.0
No name,Unknown,KSh 831,38%,0,0.0,1.0
No name,Unknown,KSh 799,11%,0,0.0,1.0
No name,Unknown,KSh 699,30%,0,0.0,1.0
No name,Unknown,KSh 850,43%,0,0.0,1.0
No name,Unknown,KSh 268,67%,0,0.0,1.0
No name,Unknown,KSh 899,40%,0,0.0,1.0
No name,Unknown,KSh 498,28%,0,0.0,1.0
No name,Unknown,"KSh 1,163",32%,0,0.0,1.0
No name,Unknown,KSh 670,33%,0,0.0,1.0
No name,Unknown,KSh 699,42%,0,0.0,1.0
No name,Unknown,KSh 268,81%,0,0.0,1.0
No name,Unknown,KSh 485 - KSh 521,48%,0,0.0,1.0
No name,Unknown,"KSh 1,143",0%,0,0.0,1.0
No name,Unknown,"KSh 1,050",0%,0,0.0,1.0
No name,Unknown,KSh 695,0%,0,0.0,1.0
No name,Unknown,KSh 345,5%,0,0.0,1.0
No name,Unknown,KSh 185,0%,0,0.0,1.0
No name,Unknown,KSh 180,0%,0,0.0,1.0
No name,Unknown,"KSh 1,450",0%,0,0.0,1.0
No name,Unknown,"KSh 1,380",0%,0,0.0,1.0
No name,Unknown,"KSh 2,482",0%,0,0.0,1.0
No name,Unknown,KSh 440,0%,0,0.0,1.0
No name,Unknown,KSh 165,0%,0,0.0,1.0
No name,Unknown,"KSh 1,349",0%,0,0.0,1.0
No name,Unknown,KSh 165,0%,0,0.0,1.0
No name,Unknown,KSh 840,0%,0,0.0,1.0
No name,Unknown,"KSh 1,560",0%,0,0.0,1.0
No name,Unknown,"KSh 2,697",17%,0,0.0,1.0
No name,Unknown,"KSh 12,499",26%,0,0.0,1.0
No name,Unknown,"KSh 1,100",41%,0,0.0,1.0
No name,Unknown,"KSh 7,399",18%,0,0.0,1.0
No name,Unknown,"KSh 3,850",45%,0,0.0,1.0
No name,Unknown,KSh 480,0%,0,0.0,1.0
No name,Unknown,"KSh 16,999",43%,0,0.0,1.0
No name,Unknown,KSh 399,60%,0,0.0,1.0
No name,Unknown,"KSh 5,281",20%,0,0.0,1.0
No name,Unknown,"KSh 2,399",37%,0,0.0,1.0
No name,Unknown,"KSh 1,450",0%,0,0.0,1.0
No name,Unknown,"KSh 2,150",14%,0,0.0,1.0
No name,Unknown,"KSh 15,499",52%,0,0.0,1.0
No name,Unknown,"KSh 10,550",53%,0,0.0,1.0
No name,Unknown,KSh 699,53%,0,0.0,1.0
No name,Unknown,"KSh 9,197",53%,0,0.0,1.0
No name,Unknown,KSh 525,50%,0,0.0,1.0
No name,Unknown,KSh 301,40%,0,0.0,1.0
No name,Unknown,KSh 357,39%,0,0.0,1.0
No name,Unknown,KSh 795,43%,0,0.0,1.0
No name,Unknown,"KSh 11,617",55%,0,0.0,1.0
No name,Unknown,"KSh 9,971",41%,0,0.0,1.0
No name,Unknown,KSh 359,49%,0,0.0,1.0
No name,Unknown,"KSh 6,000",40%,0,0.0,1.0
No name,Unknown,"KSh 10,550",53%,0,0.0,1.0
No name,Unknown,KSh 487,51%,0,0.0,1.0
No name,Unknown,KSh 402,40%,0,0.0,1.0
No name,Unknown,KSh 442,63%,0,0.0,1.0
No name,Unknown,KSh 685,47%,0,0.0,1.0
No name,Unknown,KSh 461,42%,0,0.0,1.0
No name,Unknown,"KSh 4,999",58%,0,0.0,1.0
No name,Unknown,"KSh 3,610",52%,0,0.0,1.0
No name,Unknown,"KSh 25,999",57%,0,0.0,1.0
No name,Unknown,"KSh 16,436",54%,0,0.0,1.0
No name,Unknown,"KSh 15,248",27%,0,0.0,1.0
No name,Unknown,"KSh 9,116",39%,0,0.0,1.0
No name,Unknown,"KSh 12,350",49%,0,0.0,1.0
No name,Unknown,"KSh 27,899",60%,0,0.0,1.0
No name,Unknown,"KSh 12,999",52%,0,0.0,1.0
No name,Unknown,"KSh 2,240",44%,0,0.0,1.0
No name,Unknown,"KSh 26,995",0%,0,0.0,1.0
No name,Unknown,KSh 390,51%,0,0.0,1.0
No name,Unknown,"KSh 1,150",12%,0,0.0,1.0
No name,Unknown,KSh 715,0%,0,0.0,1.0
No name,Unknown,KSh 860,14%,0,0.0,1.0
No name,Unknown,KSh 485,52%,0,0.0,1.0
No name,Unknown,"KSh 4,999",58%,0,0.0,1.0
No name,Unknown,KSh 735,51%,0,0.0,1.0
No name,Unknown,KSh 450,25%,0,0.0,1.0
No name,Unknown,KSh 676,32%,0,0.0,1.0
No name,Unknown,KSh 350,22%,0,0.0,1.0
No name,Unknown,KSh 245,46%,0,0.0,1.0
No name,Unknown,KSh 499,75%,0,0.0,1.0
No name,Unknown,KSh 749,56%,0,0.0,1.0
No name,Unknown,KSh 750,17%,0,0.0,1.0
No name,Unknown,"KSh 3,610",52%,0,0.0,1.0
No name,Unknown,"KSh 2,999",40%,0,0.0,1.0
No name,Unknown,"KSh 1,150",43%,0,0.0,1.0
No name,Unknown,KSh 950,41%,0,0.0,1.0
No name,Unknown,KSh 490,42%,0,0.0,1.0
No name,Unknown,KSh 499 - KSh 599,41%,0,0.0,1.0
No name,Unknown,KSh 449,44%,0,0.0,1.0
No name,Unknown,"KSh 1,608",25%,0,0.0,1.0
No name,Unknown,KSh 350,30%,0,0.0,1.0
No name,Unknown,KSh 807,0%,0,0.0,1.0
No name,Unknown,"KSh 2,300",8%,0,0.0,1.0
No name,Unknown,"KSh 1,447",10%,0,0.0,1.0
No name,Unknown,"KSh 1,499",40%,0,0.0,1.0
No name,Unknown,KSh 497,29%,0,0.0,1.0
No name,Unknown,KSh 597,45%,0,0.0,1.0
No name,Unknown,KSh 439,0%,0,0.0,1.0
No name,Unknown,KSh 487,30%,0,0.0,1.0
No name,Unknown,KSh 698,0%,0,0.0,1.0
No name,Unknown,KSh 479,40%,0,0.0,1.0
No name,Unknown,"KSh 2,499 - KSh 2,699",29%,0,0.0,1.0
No name,Unknown,"KSh 73,500",1%,0,0.0,1.0
No name,Unknown,"KSh 1,497",42%,0,0.0,1.0
No name,Unknown,KSh 691,47%,0,0.0,1.0
No name,Unknown,"KSh 4,300",59%,0,0.0,1.0
No name,Unknown,"KSh 2,680",31%,0,0.0,1.0
No name,Unknown,KSh 999,67%,0,0.0,1.0
No name,Unknown,"KSh 74,999",38%,0,0.0,1.0
No name,Unknown,"KSh 2,197",45%,0,0.0,1.0
No name,Unknown,"KSh 2,399",44%,0,0.0,1.0
No name,Unknown,KSh 542,51%,0,0.0,1.0
No name,Unknown,"KSh 1,298",68%,0,0.0,1.0
No name,Unknown,"KSh 1,399",30%,0,0.0,1.0
No name,Unknown,"KSh 4,135",32%,0,0.0,1.0
No name,Unknown,KSh 460,42%,0,0.0,1.0
No name,Unknown,KSh 899,40%,0,0.0,1.0
No name,Unknown,KSh 800,53%,0,0.0,1.0
No name,Unknown,KSh 233,42%,0,0.0,1.0
No name,Unknown,KSh 915,49%,0,0.0,1.0
No name,Unknown,KSh 536,73%,0,0.0,1.0
No name,Unknown,KSh 730,52%,0,0.0,1.0
No name,Unknown,"KSh 1,849",49%,0,0.0,1.0
No name,Unknown,KSh 550,45%,0,0.0,1.0
No name,Unknown,KSh 250,38%,0,0.0,1.0
No name,Unknown,KSh 288,41%,0,0.0,1.0
No name,Unknown,"KSh 3,999",11%,0,0.0,1.0
No name,Unknown,KSh 569,52%,0,0.0,1.0
No name,Unknown,"KSh 800 - KSh 1,400",56%,0,0.0,1.0
No name,Unknown,KSh 599,54%,0,0.0,1.0
No name,Unknown,"KSh 1,380",31%,0,0.0,1.0
No name,Unknown,"KSh 2,499",29%,0,0.0,1.0
